STATION,STATION_NAME,REGION,DATE,YEAR,MONTH,SEASON,TMAX,TMIN,TAVG,PRCP,SNOW,SNWD,COUNTY,STATE,EVENT_TYPE,EVENT_FLAG,DAMAGE_PROPERTY,DAMAGE_CROPS,INJURIES,DEATHS
USW00003887,Decatur AP,Central,2021-02-23,2021,2,Winter,13.333333333333334,3.888888888888889,8.61111111111111,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-02-24,2021,2,Winter,12.22222222222222,0.5555555555555556,6.388888888888888,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-02-25,2021,2,Winter,8.333333333333334,-3.888888888888889,2.2222222222222223,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-02-26,2021,2,Winter,9.444444444444445,-3.888888888888889,2.7777777777777777,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-02-27,2021,2,Winter,13.88888888888889,-2.2222222222222223,5.833333333333334,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-02-28,2021,2,Winter,15.555555555555555,1.1111111111111112,8.333333333333334,22.86,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-01,2021,3,Spring,6.111111111111111,-3.888888888888889,1.111111111111111,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-02,2021,3,Spring,9.444444444444445,-6.666666666666667,1.3888888888888888,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-03,2021,3,Spring,16.666666666666668,1.1111111111111112,8.88888888888889,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-04,2021,3,Spring,11.11111111111111,-2.2222222222222223,4.444444444444445,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-05,2021,3,Spring,10.0,-5.555555555555555,2.2222222222222223,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-06,2021,3,Spring,12.22222222222222,-3.888888888888889,4.166666666666666,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-07,2021,3,Spring,15.555555555555555,-3.888888888888889,5.833333333333333,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-08,2021,3,Spring,20.0,5.0,12.5,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-09,2021,3,Spring,21.11111111111111,6.666666666666667,13.88888888888889,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-10,2021,3,Spring,20.55555555555556,11.11111111111111,15.833333333333334,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-11,2021,3,Spring,17.77777777777778,6.111111111111111,11.944444444444445,11.938,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-12,2021,3,Spring,13.88888888888889,0.5555555555555556,7.222222222222222,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-13,2021,3,Spring,12.77777777777778,2.7777777777777777,7.777777777777779,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-14,2021,3,Spring,9.444444444444445,1.1111111111111112,5.277777777777778,3.302,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-15,2021,3,Spring,6.111111111111111,0.5555555555555556,3.333333333333333,12.446,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-16,2021,3,Spring,7.222222222222222,2.7777777777777777,5.0,0.508,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-17,2021,3,Spring,10.0,3.888888888888889,6.944444444444445,10.668,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-18,2021,3,Spring,7.222222222222222,1.6666666666666667,4.444444444444445,30.734,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-19,2021,3,Spring,10.555555555555555,-1.1111111111111112,4.722222222222222,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-20,2021,3,Spring,14.444444444444445,-3.888888888888889,5.277777777777778,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-21,2021,3,Spring,18.33333333333333,-2.2222222222222223,8.055555555555555,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-22,2021,3,Spring,19.444444444444443,4.444444444444445,11.944444444444445,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-23,2021,3,Spring,17.22222222222222,10.555555555555555,13.88888888888889,4.3180000000000005,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-24,2021,3,Spring,16.666666666666668,8.88888888888889,12.77777777777778,0.508,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-25,2021,3,Spring,13.333333333333334,5.0,9.166666666666668,23.114,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-26,2021,3,Spring,12.22222222222222,6.111111111111111,9.166666666666666,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-27,2021,3,Spring,23.33333333333333,5.0,14.166666666666666,11.176,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-28,2021,3,Spring,11.11111111111111,0.0,5.555555555555555,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-29,2021,3,Spring,17.22222222222222,-1.1111111111111112,8.055555555555555,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-30,2021,3,Spring,21.11111111111111,7.777777777777778,14.444444444444445,0.254,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-03-31,2021,3,Spring,8.88888888888889,-0.5555555555555556,4.166666666666667,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-01,2021,4,Spring,6.666666666666667,-3.888888888888889,1.388888888888889,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-02,2021,4,Spring,10.555555555555555,-6.111111111111111,2.2222222222222223,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-03,2021,4,Spring,21.11111111111111,3.333333333333333,12.22222222222222,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-04,2021,4,Spring,24.444444444444443,7.777777777777778,16.11111111111111,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-05,2021,4,Spring,25.55555555555556,10.555555555555555,18.05555555555556,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-06,2021,4,Spring,26.666666666666668,14.444444444444445,20.55555555555556,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-07,2021,4,Spring,26.11111111111111,15.0,20.55555555555556,2.286,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-08,2021,4,Spring,17.22222222222222,10.555555555555555,13.88888888888889,3.81,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-09,2021,4,Spring,22.77777777777778,10.555555555555555,16.666666666666668,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-10,2021,4,Spring,17.77777777777778,7.777777777777778,12.77777777777778,7.365999999999999,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-11,2021,4,Spring,11.666666666666666,8.333333333333334,10.0,10.922,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-12,2021,4,Spring,17.22222222222222,5.555555555555555,11.38888888888889,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-13,2021,4,Spring,16.666666666666668,6.666666666666667,11.666666666666668,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-14,2021,4,Spring,15.0,1.1111111111111112,8.055555555555555,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-15,2021,4,Spring,15.0,2.7777777777777777,8.88888888888889,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-16,2021,4,Spring,17.22222222222222,1.6666666666666667,9.444444444444445,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-17,2021,4,Spring,17.22222222222222,6.111111111111111,11.666666666666666,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-18,2021,4,Spring,17.22222222222222,5.0,11.11111111111111,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-19,2021,4,Spring,19.444444444444443,3.333333333333333,11.388888888888888,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-20,2021,4,Spring,4.444444444444445,0.5555555555555556,2.5,8.128,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-21,2021,4,Spring,10.555555555555555,-1.6666666666666667,4.444444444444445,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-22,2021,4,Spring,13.333333333333334,0.0,6.666666666666667,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-23,2021,4,Spring,13.88888888888889,5.555555555555555,9.72222222222222,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-24,2021,4,Spring,14.444444444444445,9.444444444444445,11.944444444444445,0.7619999999999999,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-25,2021,4,Spring,17.77777777777778,5.0,11.38888888888889,0.0,0.0,0.0,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-26,2021,4,Spring,26.666666666666668,4.444444444444445,15.555555555555555,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-27,2021,4,Spring,28.33333333333333,15.555555555555555,21.944444444444443,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-28,2021,4,Spring,21.666666666666668,17.77777777777778,19.72222222222222,21.336,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-29,2021,4,Spring,20.55555555555556,11.666666666666666,16.11111111111111,3.048,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-04-30,2021,4,Spring,20.55555555555556,8.88888888888889,14.722222222222223,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-01,2021,5,Spring,27.22222222222222,7.777777777777778,17.5,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-02,2021,5,Spring,24.444444444444443,15.0,19.72222222222222,3.556,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-03,2021,5,Spring,24.444444444444443,15.0,19.72222222222222,16.002,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-04,2021,5,Spring,16.666666666666668,8.88888888888889,12.77777777777778,5.588,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-05,2021,5,Spring,17.77777777777778,5.555555555555555,11.666666666666668,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-06,2021,5,Spring,18.33333333333333,8.333333333333334,13.333333333333332,1.016,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-07,2021,5,Spring,21.11111111111111,4.444444444444445,12.77777777777778,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-08,2021,5,Spring,15.555555555555555,1.1111111111111112,8.333333333333334,3.302,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-09,2021,5,Spring,10.555555555555555,2.7777777777777777,6.666666666666666,16.764,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-10,2021,5,Spring,17.22222222222222,2.2222222222222223,9.72222222222222,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-11,2021,5,Spring,15.0,2.7777777777777777,8.88888888888889,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-12,2021,5,Spring,16.666666666666668,-0.5555555555555556,8.055555555555555,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-13,2021,5,Spring,20.0,2.2222222222222223,11.11111111111111,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-14,2021,5,Spring,21.11111111111111,3.888888888888889,12.5,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-15,2021,5,Spring,18.88888888888889,12.77777777777778,15.833333333333334,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-16,2021,5,Spring,23.33333333333333,12.22222222222222,17.77777777777778,21.844,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-17,2021,5,Spring,20.55555555555556,15.555555555555555,18.05555555555556,11.938,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-18,2021,5,Spring,21.11111111111111,16.666666666666668,18.88888888888889,17.018,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-19,2021,5,Spring,24.444444444444443,18.33333333333333,21.38888888888889,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-20,2021,5,Spring,28.33333333333333,19.444444444444443,23.88888888888889,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-21,2021,5,Spring,28.33333333333333,17.77777777777778,23.05555555555556,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-22,2021,5,Spring,28.33333333333333,17.22222222222222,22.77777777777778,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-23,2021,5,Spring,30.0,18.33333333333333,24.166666666666664,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-24,2021,5,Spring,30.0,18.33333333333333,24.166666666666664,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-25,2021,5,Spring,30.55555555555556,20.0,25.27777777777778,2.286,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-26,2021,5,Spring,29.444444444444443,16.666666666666668,23.05555555555556,4.064,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-27,2021,5,Spring,27.77777777777778,15.555555555555555,21.666666666666668,11.938,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-28,2021,5,Spring,18.88888888888889,8.88888888888889,13.88888888888889,21.082,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-29,2021,5,Spring,17.77777777777778,7.222222222222222,12.5,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-30,2021,5,Spring,21.666666666666668,4.444444444444445,13.055555555555555,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-05-31,2021,5,Spring,21.666666666666668,12.77777777777778,17.22222222222222,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-01,2021,6,Summer,23.33333333333333,14.444444444444445,18.88888888888889,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-02,2021,6,Summer,24.444444444444443,14.444444444444445,19.444444444444443,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-03,2021,6,Summer,28.88888888888889,15.0,21.944444444444443,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-04,2021,6,Summer,29.444444444444443,16.666666666666668,23.05555555555556,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-05,2021,6,Summer,30.55555555555556,18.88888888888889,24.72222222222222,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-06,2021,6,Summer,29.444444444444443,18.88888888888889,24.166666666666664,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-07,2021,6,Summer,28.88888888888889,21.11111111111111,25.0,2.794,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-08,2021,6,Summer,28.88888888888889,18.33333333333333,23.61111111111111,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-09,2021,6,Summer,30.0,19.444444444444443,24.72222222222222,0.254,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-10,2021,6,Summer,31.666666666666668,19.444444444444443,25.55555555555556,0.254,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-11,2021,6,Summer,35.0,20.0,27.5,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-12,2021,6,Summer,35.55555555555556,21.11111111111111,28.333333333333336,1.27,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-13,2021,6,Summer,32.22222222222222,20.0,26.11111111111111,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-14,2021,6,Summer,31.666666666666668,17.22222222222222,24.444444444444443,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-15,2021,6,Summer,30.55555555555556,13.88888888888889,22.22222222222222,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-16,2021,6,Summer,29.444444444444443,13.333333333333334,21.38888888888889,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-17,2021,6,Summer,32.22222222222222,12.22222222222222,22.22222222222222,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-18,2021,6,Summer,35.55555555555556,23.33333333333333,29.444444444444443,0.254,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-19,2021,6,Summer,28.88888888888889,20.0,24.444444444444443,14.731999999999998,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-20,2021,6,Summer,30.55555555555556,20.0,25.27777777777778,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-21,2021,6,Summer,27.77777777777778,15.555555555555555,21.666666666666668,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-22,2021,6,Summer,24.444444444444443,9.444444444444445,16.944444444444443,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-23,2021,6,Summer,27.77777777777778,16.11111111111111,21.944444444444443,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-24,2021,6,Summer,25.0,18.33333333333333,21.666666666666664,32.258,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-25,2021,6,Summer,30.0,21.11111111111111,25.55555555555556,43.434,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-26,2021,6,Summer,30.55555555555556,21.666666666666668,26.111111111111114,13.716,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-27,2021,6,Summer,30.55555555555556,22.22222222222222,26.38888888888889,13.716,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-28,2021,6,Summer,31.11111111111111,22.22222222222222,26.666666666666664,27.94,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-29,2021,6,Summer,31.666666666666668,21.11111111111111,26.38888888888889,3.556,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-06-30,2021,6,Summer,27.22222222222222,22.22222222222222,24.72222222222222,9.906,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-07-01,2021,7,Summer,28.33333333333333,15.555555555555555,21.944444444444443,0.508,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-07-02,2021,7,Summer,25.0,15.0,20.0,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-07-03,2021,7,Summer,27.22222222222222,13.333333333333334,20.27777777777778,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-07-04,2021,7,Summer,29.444444444444443,18.33333333333333,23.88888888888889,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-07-05,2021,7,Summer,30.0,20.55555555555556,25.27777777777778,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-07-06,2021,7,Summer,31.11111111111111,20.0,25.55555555555556,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-07-07,2021,7,Summer,31.11111111111111,22.22222222222222,26.666666666666664,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-07-08,2021,7,Summer,27.77777777777778,17.22222222222222,22.5,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-07-09,2021,7,Summer,25.55555555555556,15.0,20.27777777777778,2.286,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-07-10,2021,7,Summer,24.444444444444443,18.33333333333333,21.38888888888889,11.176,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-07-11,2021,7,Summer,27.22222222222222,20.0,23.61111111111111,5.588,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-07-12,2021,7,Summer,26.666666666666668,20.55555555555556,23.611111111111114,43.942,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-07-13,2021,7,Summer,26.666666666666668,20.0,23.333333333333336,0.254,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-07-14,2021,7,Summer,29.444444444444443,18.88888888888889,24.166666666666664,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-07-15,2021,7,Summer,30.0,20.55555555555556,25.27777777777778,24.13,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-07-16,2021,7,Summer,25.55555555555556,20.55555555555556,23.05555555555556,3.556,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
USW00003887,Decatur AP,Central,2021-07-17,2021,7,Summer,26.666666666666668,16.666666666666668,21.666666666666668,0.0,,,Macon,ILLINOIS,No Event,0,0.0,0.0,0.0,0.0
