STATE,COUNTY,DATE,EVENT_TYPE,EVENT_FLAG,DAMAGE_PROPERTY,DAMAGE_CROPS,INJURIES,DEATHS
ILLINOIS,CASS,2013-05-17,Flood,1,0.0,0.0,0,0
ILLINOIS,CASS,2013-05-18,Flood,1,0.0,0.0,0,0
ILLINOIS,CASS,2013-05-19,Flood,1,0.0,0.0,0,0
ILLINOIS,CASS,2013-05-20,Flood,1,0.0,0.0,0,0
ILLINOIS,CASS,2013-05-21,Flood,1,0.0,0.0,0,0
ILLINOIS,CASS,2013-05-22,Flood,1,0.0,0.0,0,0
ILLINOIS,CASS,2017-04-29,Flood,1,0.0,0.0,0,0
ILLINOIS,CASS,2017-04-30,Flood,1,0.0,0.0,0,0
ILLINOIS,CASS,2019-01-19,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CASS,2021-10-24,Flood,1,0.0,0.0,0,0
ILLINOIS,CASS,2022-02-01,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CASS,2022-02-02,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CASS,2022-02-03,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CASS,2022-12-22,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CASS,2022-12-23,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CASS,2023-07-27,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CASS,2023-07-28,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CASS,2023-08-20,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CASS,2023-08-21,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CASS,2023-08-22,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CASS,2023-08-23,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CASS,2023-08-24,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CASS,2023-08-25,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CASS,2024-08-27,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CENTRAL COOK COUNTY,2021-01-25,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CENTRAL COOK COUNTY,2021-01-26,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CENTRAL COOK COUNTY,2021-01-30,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CENTRAL COOK COUNTY,2021-01-31,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CENTRAL COOK COUNTY,2021-02-15,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CENTRAL COOK COUNTY,2021-02-16,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CENTRAL COOK COUNTY,2022-02-01,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CENTRAL COOK COUNTY,2022-02-02,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CENTRAL COOK COUNTY,2022-06-13,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CENTRAL COOK COUNTY,2022-06-14,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CENTRAL COOK COUNTY,2022-06-15,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CENTRAL COOK COUNTY,2022-12-22,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CENTRAL COOK COUNTY,2022-12-23,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CENTRAL COOK COUNTY,2022-12-24,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CENTRAL COOK COUNTY,2023-07-26,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CENTRAL COOK COUNTY,2023-07-27,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CENTRAL COOK COUNTY,2023-07-28,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CENTRAL COOK COUNTY,2023-08-23,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CENTRAL COOK COUNTY,2023-08-24,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CENTRAL COOK COUNTY,2024-01-12,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CENTRAL COOK COUNTY,2024-01-13,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CENTRAL COOK COUNTY,2025-06-21,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CENTRAL COOK COUNTY,2025-11-29,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CENTRAL COOK COUNTY,2025-11-30,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2010-01-06,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2010-01-07,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2010-08-03,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2010-08-04,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2010-08-11,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2010-08-12,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2010-08-13,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2010-08-14,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2010-12-12,Blizzard,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2010-12-13,Blizzard,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2011-02-01,Winter Storm,1,50000.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2011-02-02,Winter Storm,1,50000.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2012-06-29,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2012-06-30,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2012-07-01,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2012-07-02,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2012-07-03,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2012-07-04,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2012-07-05,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2012-07-06,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2012-07-07,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2014-07-12,Flood,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2016-02-24,Blizzard,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2017-04-29,Flood,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2017-04-30,Flood,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2017-05-01,Flood,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2017-05-04,Flood,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2017-05-05,Flood,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2018-02-21,Flood,1,1000000.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2018-02-22,Flood,1,1000000.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2018-02-23,Flood,1,1000000.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2019-01-19,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2022-02-02,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2022-02-03,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2022-12-22,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2022-12-23,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2023-07-27,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2023-07-28,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2023-08-20,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2023-08-21,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2023-08-22,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2023-08-23,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2023-08-24,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2023-08-25,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2024-05-24,Flood,1,0.0,0.0,0,0
ILLINOIS,CHAMPAIGN,2024-08-27,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2010-08-03,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2010-08-04,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2010-08-09,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2010-08-10,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2010-08-11,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2010-08-12,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2010-08-13,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2010-08-14,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2011-02-01,Blizzard,1,260000.0,0.0,0,0
ILLINOIS,CHRISTIAN,2011-02-02,Blizzard,1,260000.0,0.0,0,0
ILLINOIS,CHRISTIAN,2012-06-29,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2012-06-30,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2012-07-01,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2012-07-02,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2012-07-03,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2012-07-04,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2012-07-05,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2012-07-06,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2012-07-07,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2012-12-20,Blizzard,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2015-12-27,Flood,1,2800000.0,0.0,0,4
ILLINOIS,CHRISTIAN,2015-12-28,Flood,1,2800000.0,0.0,0,4
ILLINOIS,CHRISTIAN,2015-12-29,Flood,1,2800000.0,0.0,0,4
ILLINOIS,CHRISTIAN,2015-12-30,Flood,1,2800000.0,0.0,0,4
ILLINOIS,CHRISTIAN,2015-12-31,Flood,1,2800000.0,0.0,0,4
ILLINOIS,CHRISTIAN,2017-04-29,Flood,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2017-04-30,Flood,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2017-05-01,Flood,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2017-05-02,Flood,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2017-05-04,Flood,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2017-05-05,Flood,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2018-06-11,Flood,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2022-02-02,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2022-02-03,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2022-12-22,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2022-12-23,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2023-07-27,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2023-07-28,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2023-08-20,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2023-08-21,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2023-08-22,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2023-08-23,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2023-08-24,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CHRISTIAN,2023-08-25,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLARK,2010-08-03,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLARK,2010-08-04,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLARK,2010-08-09,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLARK,2010-08-10,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLARK,2010-08-11,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLARK,2010-08-12,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLARK,2010-08-13,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLARK,2010-08-14,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLARK,2011-02-01,Winter Storm,1,700000.0,0.0,0,0
ILLINOIS,CLARK,2011-02-02,Winter Storm,1,700000.0,0.0,0,0
ILLINOIS,CLARK,2012-06-29,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLARK,2012-06-30,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLARK,2012-07-01,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLARK,2012-07-02,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLARK,2012-07-03,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLARK,2012-07-04,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLARK,2012-07-05,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLARK,2012-07-06,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLARK,2012-07-07,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLARK,2015-06-19,Flood,1,0.0,0.0,0,0
ILLINOIS,CLARK,2015-06-20,Flood,1,0.0,0.0,0,0
ILLINOIS,CLARK,2017-04-29,Flood,1,0.0,0.0,0,0
ILLINOIS,CLARK,2017-04-30,Flood,1,0.0,0.0,0,0
ILLINOIS,CLARK,2017-05-01,Flood,1,0.0,0.0,0,0
ILLINOIS,CLARK,2017-05-04,Flood,1,0.0,0.0,0,0
ILLINOIS,CLARK,2017-05-05,Flood,1,0.0,0.0,0,0
ILLINOIS,CLARK,2017-05-06,Flood,1,0.0,0.0,0,0
ILLINOIS,CLARK,2020-01-11,Flood,1,0.0,0.0,0,0
ILLINOIS,CLARK,2020-01-12,Flood,1,0.0,0.0,0,0
ILLINOIS,CLARK,2022-02-02,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CLARK,2022-02-03,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CLARK,2023-07-27,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLARK,2023-07-28,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLARK,2023-08-20,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLARK,2023-08-21,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLARK,2023-08-22,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLARK,2023-08-23,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLARK,2023-08-24,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLARK,2023-08-25,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLAY,2010-08-03,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLAY,2010-08-04,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLAY,2010-08-09,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLAY,2010-08-10,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLAY,2010-08-11,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLAY,2010-08-12,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLAY,2010-08-13,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLAY,2010-08-14,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLAY,2012-06-29,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLAY,2012-06-30,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLAY,2012-07-01,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLAY,2012-07-02,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLAY,2012-07-03,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLAY,2012-07-04,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLAY,2012-07-05,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLAY,2012-07-06,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLAY,2012-07-07,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLAY,2013-06-23,Flood,1,0.0,0.0,0,0
ILLINOIS,CLAY,2013-06-24,Flood,1,0.0,0.0,0,0
ILLINOIS,CLAY,2013-12-05,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CLAY,2013-12-06,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CLAY,2015-06-19,Flood,1,0.0,0.0,0,0
ILLINOIS,CLAY,2015-06-20,Flood,1,0.0,0.0,0,0
ILLINOIS,CLAY,2017-04-29,Flood,1,0.0,0.0,0,0
ILLINOIS,CLAY,2017-04-30,Flood,1,0.0,0.0,0,0
ILLINOIS,CLAY,2017-05-01,Flood,1,0.0,0.0,0,0
ILLINOIS,CLAY,2017-05-04,Flood,1,0.0,0.0,0,0
ILLINOIS,CLAY,2017-05-05,Flood,1,0.0,0.0,0,0
ILLINOIS,CLAY,2017-05-11,Flood,1,0.0,0.0,0,0
ILLINOIS,CLAY,2018-06-12,Flood,1,0.0,0.0,0,0
ILLINOIS,CLAY,2019-07-18,Excessive Heat,1,0.0,0.0,0,1
ILLINOIS,CLAY,2019-07-19,Excessive Heat,1,0.0,0.0,0,1
ILLINOIS,CLAY,2019-07-20,Excessive Heat,1,0.0,0.0,0,1
ILLINOIS,CLAY,2019-07-21,Excessive Heat,1,0.0,0.0,0,1
ILLINOIS,CLAY,2023-07-27,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLAY,2023-07-28,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLAY,2023-08-20,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLAY,2023-08-21,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLAY,2023-08-22,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLAY,2023-08-23,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLAY,2023-08-24,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLAY,2023-08-25,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2010-07-14,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2010-07-17,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2010-07-22,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2010-07-23,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2010-07-24,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2010-08-02,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2010-08-03,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2010-08-04,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2010-08-08,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2010-08-09,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2010-08-10,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2010-08-11,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2010-08-12,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2010-08-13,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2010-08-14,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2011-01-31,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2011-02-01,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2011-02-02,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2011-07-10,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2011-07-11,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2011-07-12,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2011-07-17,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2011-07-18,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2011-07-19,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2011-07-20,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2011-07-21,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2011-07-22,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2011-07-23,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2011-07-24,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2011-07-25,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2011-07-26,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2011-07-27,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2011-07-28,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2011-07-29,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2011-07-30,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2011-07-31,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2011-08-01,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2011-08-02,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2011-08-03,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2012-06-27,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2012-06-28,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2012-06-29,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2012-06-30,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2012-07-01,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2012-07-02,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2012-07-03,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2012-07-04,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2012-07-05,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2012-07-06,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2012-07-07,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2012-07-08,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2012-07-16,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2012-07-17,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2012-07-18,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2012-07-19,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2012-07-22,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2012-07-23,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2012-07-24,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2012-07-25,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2012-07-26,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2012-07-27,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2013-02-21,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2014-01-05,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2014-03-01,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2014-03-02,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2014-07-26,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2014-08-20,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2014-08-21,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2014-08-22,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2014-08-23,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2014-08-24,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2014-08-25,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2014-08-26,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2014-08-27,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2015-05-11,Flood,1,0.0,0.0,0,1
ILLINOIS,CLINTON,2015-05-12,Flood,1,0.0,0.0,0,1
ILLINOIS,CLINTON,2015-07-12,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2015-07-13,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2015-07-14,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2015-07-18,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2015-07-19,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2016-07-18,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2016-07-19,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2016-07-20,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2016-07-21,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2016-07-22,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2016-07-23,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2016-07-24,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2017-07-19,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2017-07-20,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2017-07-21,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2017-07-22,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2017-07-23,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2018-06-28,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2018-06-29,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2018-06-30,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2019-12-15,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2019-12-16,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2022-12-22,Winter Storm,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2023-07-27,Excessive Heat,1,0.0,0.0,0,0
ILLINOIS,CLINTON,2023-07-28,Excessive Heat,1,0.0,0.0,0,0
